1945.Asia,>,1949.AsiaOther,deduced
1945.Asia,>,1949.ChinaOther,deduced
1945.Asia,>,1949.JapanIslands,deduced
1945.Asia,>,1949.JapanOther,deduced
1945.Asia,>,1949.MainlandChina,deduced
1945.Asia,>,1949.Taiwan,deduced
1945.Asia,>,1949.TaiwanOther,deduced
1945.AsiaOther,<,1949.Asia,deduced
1945.AsiaOther,!,1949.ROChina,deduced
1945.AsiaOther,!,1949.ShowaPeriod,deduced
1945.ChinaOther,!,1949.MainlandChina,deduced
1945.ChinaOther,<,1949.PRChina,deduced
1945.ChinaOther,!,1949.Taiwan,deduced
1945.ChinaOther,!,1949.TaiwanOther,deduced
1945.JapanIslands,<,1949.Asia,deduced
1945.JapanIslands,!,1949.JapanOther,deduced
1945.JapanIslands,<,1949.ShowaPeriod,deduced
1945.JapanOther,<,1949.Asia,deduced
1945.JapanOther,!,1949.JapanIslands,deduced
1945.JapanOther,<,1949.ShowaPeriod,deduced
1945.MainlandChina,!,1949.ChinaOther,deduced
1945.MainlandChina,<,1949.PRChina,deduced
1945.MainlandChina,!,1949.Taiwan,deduced
1945.MainlandChina,!,1949.TaiwanOther,deduced
1945.ROChina,!,1949.AsiaOther,deduced
1945.ROChina,>,1949.ChinaOther,deduced
1945.ROChina,>,1949.MainlandChina,deduced
1945.ROChina,>,1949.Taiwan,deduced
1945.ROChina,>,1949.TaiwanOther,deduced
1945.ShowaPeriod,!,1949.AsiaOther,deduced
1945.ShowaPeriod,>,1949.JapanIslands,deduced
1945.ShowaPeriod,>,1949.JapanOther,deduced
1945.Taiwan,<,1949.Asia,deduced
1945.Taiwan,!,1949.ChinaOther,deduced
1945.Taiwan,!,1949.MainlandChina,deduced
1945.Taiwan,<,1949.ROChina,deduced
1945.Taiwan,!,1949.TaiwanOther,deduced
1945.TaiwanOther,<,1949.Asia,deduced
1945.TaiwanOther,!,1949.ChinaOther,deduced
1945.TaiwanOther,!,1949.MainlandChina,deduced
1945.TaiwanOther,<,1949.ROChina,deduced
1945.TaiwanOther,!,1949.Taiwan,deduced
1945.Asia,>,1949.Asia,inferred
1945.Asia,>,1949.PRChina,inferred
1945.Asia,>,1949.ROChina,inferred
1945.Asia,>,1949.ShowaPeriod,inferred
1945.AsiaOther,!,1949.ChinaOther,inferred
1945.AsiaOther,!,1949.JapanIslands,inferred
1945.AsiaOther,!,1949.JapanOther,inferred
1945.AsiaOther,!,1949.MainlandChina,inferred
1945.AsiaOther,!,1949.PRChina,inferred
1945.AsiaOther,!,1949.Taiwan,inferred
1945.AsiaOther,!,1949.TaiwanOther,inferred
1945.ChinaOther,!,1949.Asia,inferred
1945.ChinaOther,!,1949.AsiaOther,inferred
1945.ChinaOther,!,1949.JapanIslands,inferred
1945.ChinaOther,!,1949.JapanOther,inferred
1945.ChinaOther,!,1949.ROChina,inferred
1945.ChinaOther,!,1949.ShowaPeriod,inferred
1945.JapanIslands,!,1949.AsiaOther,inferred
1945.JapanIslands,!,1949.ChinaOther,inferred
1945.JapanIslands,!,1949.MainlandChina,inferred
1945.JapanIslands,!,1949.PRChina,inferred
1945.JapanIslands,!,1949.ROChina,inferred
1945.JapanIslands,!,1949.Taiwan,inferred
1945.JapanIslands,!,1949.TaiwanOther,inferred
1945.JapanOther,!,1949.AsiaOther,inferred
1945.JapanOther,!,1949.ChinaOther,inferred
1945.JapanOther,!,1949.MainlandChina,inferred
1945.JapanOther,!,1949.PRChina,inferred
1945.JapanOther,!,1949.ROChina,inferred
1945.JapanOther,!,1949.Taiwan,inferred
1945.JapanOther,!,1949.TaiwanOther,inferred
1945.MainlandChina,!,1949.Asia,inferred
1945.MainlandChina,!,1949.AsiaOther,inferred
1945.MainlandChina,!,1949.JapanIslands,inferred
1945.MainlandChina,!,1949.JapanOther,inferred
1945.MainlandChina,!,1949.ROChina,inferred
1945.MainlandChina,!,1949.ShowaPeriod,inferred
1945.ROChina,><,1949.Asia,inferred
1945.ROChina,!,1949.JapanIslands,inferred
1945.ROChina,!,1949.JapanOther,inferred
1945.ROChina,>,1949.PRChina,inferred
1945.ROChina,>,1949.ROChina,inferred
1945.ROChina,!,1949.ShowaPeriod,inferred
1945.ShowaPeriod,<,1949.Asia,inferred
1945.ShowaPeriod,!,1949.ChinaOther,inferred
1945.ShowaPeriod,!,1949.MainlandChina,inferred
1945.ShowaPeriod,!,1949.PRChina,inferred
1945.ShowaPeriod,!,1949.ROChina,inferred
1945.ShowaPeriod,=,1949.ShowaPeriod,inferred
1945.ShowaPeriod,!,1949.Taiwan,inferred
1945.ShowaPeriod,!,1949.TaiwanOther,inferred
1945.Taiwan,!,1949.AsiaOther,inferred
1945.Taiwan,!,1949.JapanIslands,inferred
1945.Taiwan,!,1949.JapanOther,inferred
1945.Taiwan,!,1949.PRChina,inferred
1945.Taiwan,!,1949.ShowaPeriod,inferred
1945.TaiwanOther,!,1949.AsiaOther,inferred
1945.TaiwanOther,!,1949.JapanIslands,inferred
1945.TaiwanOther,!,1949.JapanOther,inferred
1945.TaiwanOther,!,1949.PRChina,inferred
1945.TaiwanOther,!,1949.ShowaPeriod,inferred
1945.AsiaOther,=,1949.AsiaOther,input
1945.ChinaOther,=,1949.ChinaOther,input
1945.JapanIslands,=,1949.JapanIslands,input
1945.JapanOther,=,1949.JapanOther,input
1945.MainlandChina,=,1949.MainlandChina,input
1945.Taiwan,=,1949.Taiwan,input
1945.TaiwanOther,=,1949.TaiwanOther,input
